0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.567708333333333703e-01,2.249999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.560546875000001776e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.156250000000001776e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.565104166666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395833333333333703e-01,0.000000000000000000e+00,2.395833333333333703e-01,0.000000000000000000e+00,2.395833333333333703e-01,2.395833333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.640625000000000000e-01,2.249999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e-01,0.000000000000000000e+00,2.156249999999999556e-01
5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.249999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.560546875000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395833333333333703e-01,0.000000000000000000e+00,6.250000000000000000e-01,2.156249999999999556e-01
2.395833333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.567708333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.395833333333333703e-01,1.560546874999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.874999999999998890e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.560546874999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.125000000000000000e-01,0.000000000000000000e+00,1.687499999999999556e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.204427083333331483e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.395833333333333703e-01,8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.249999999999999778e-01,6.250000000000000000e-01,9.062500000000000000e-01,3.886718749999995559e-02,5.208333333333333703e-01,0.000000000000000000e+00,5.208333333333333703e-01,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.156249999999999556e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.222656250000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.208333333333333703e-01,5.208333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.204427083333332593e-01,1.640625000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.208333333333333703e-01,0.000000000000000000e+00,3.222656250000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.750000000000000000e-01,2.565104166666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395833333333333703e-01,0.000000000000000000e+00,2.395833333333333703e-01,0.000000000000000000e+00,2.395833333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,0.000000000000000000e+00,3.886718749999995559e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.750000000000000000e-01,6.985677083333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.886718749999995559e-02,5.208333333333333703e-01,6.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,1.687499999999999556e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.567708333333332593e-01,2.250000000000000888e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.560546874999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
