markov_blanket
"[0, 1, 37, 7, 26, 11]"
"[0, 1, 7, 47, 48, 52, 21, 25, 26]"
"[33, 2, 39, 42, 30]"
"[48, 3, 44, 20]"
"[32, 35, 4, 5, 42, 12, 14, 16, 18]"
"[4, 5, 6, 10, 11, 12, 13, 17, 20, 22, 26, 27, 28, 32, 34, 35, 39, 41]"
"[20, 5, 6, 10, 45, 46]"
"[0, 1, 7, 47, 51, 21, 25, 26]"
"[38, 39, 8, 9, 43, 45, 46, 14]"
"[38, 39, 8, 9, 43, 45, 14, 48]"
"[20, 5, 6, 10, 28]"
"[0, 37, 38, 5, 11, 12, 23, 26, 27, 29]"
"[4, 5, 11, 12, 13, 16, 18, 19, 20, 24, 25, 26, 27, 31, 32, 34, 35, 39, 42, 45]"
"[17, 13, 5, 12, 29, 31]"
"[4, 38, 39, 8, 9, 43, 45, 14]"
[22]
"[4, 37, 42, 12, 47, 16, 18]"
"[17, 13, 20, 5]"
"[4, 39, 42, 12, 45, 16, 18]"
"[34, 35, 12, 20]"
"[34, 35, 3, 5, 6, 10, 44, 45, 46, 12, 17, 19, 20, 22]"
"[48, 1, 21, 7, 25, 47]"
"[20, 5, 36, 22, 28, 31, 15]"
"[37, 23, 11, 29, 47]"
"[38, 40, 24, 27, 12, 30]"
"[1, 7, 12, 47, 52, 21, 25, 26]"
"[0, 1, 5, 7, 11, 12, 47, 51, 52, 25, 26, 27]"
"[5, 38, 40, 11, 12, 24, 26, 27, 30]"
"[32, 36, 5, 41, 10, 22, 28, 31]"
"[29, 37, 23, 11, 13, 47]"
"[33, 2, 38, 40, 42, 24, 27, 30]"
"[28, 36, 22, 12, 13, 31]"
"[32, 45, 4, 5, 41, 28, 12]"
"[33, 2, 39, 42, 45, 30]"
"[34, 19, 35, 5, 20, 39, 12]"
"[34, 19, 4, 5, 35, 20, 12]"
"[28, 22, 31]"
"[0, 37, 11, 47, 16, 23, 29]"
"[38, 39, 40, 8, 9, 11, 43, 45, 14, 24, 27, 30]"
"[33, 2, 34, 5, 38, 39, 8, 9, 43, 12, 45, 14, 18]"
"[38, 24, 40, 27, 45, 30]"
"[32, 5, 41, 28, 45]"
"[16, 33, 18, 2, 4, 42, 12, 30]"
"[38, 39, 8, 9, 43, 44, 45, 14]"
"[43, 3, 20, 44]"
"[6, 8, 9, 12, 14, 18, 20, 32, 33, 38, 39, 40, 41, 43, 45, 46]"
"[50, 20, 6, 8, 45, 46]"
"[1, 37, 7, 47, 48, 16, 51, 52, 21, 23, 25, 26, 29]"
"[48, 49, 1, 3, 21, 9, 47]"
"[48, 49]"
"[50, 46]"
"[51, 7, 26, 47]"
"[1, 52, 25, 26, 47]"
