markov_blanket
"[0, 7, 45, 47, 17, 53, 59]"
"[1, 34, 35, 39, 7, 12, 45, 14, 50, 24]"
"[2, 45, 15, 50, 51, 20, 22, 56, 27]"
"[3, 40, 13, 45, 47, 25, 30]"
"[17, 51, 4, 42, 45]"
"[5, 7, 41, 42, 45, 26, 59, 29]"
"[33, 38, 6, 8, 43, 45, 47, 20, 55]"
"[0, 1, 5, 7, 8, 12, 16, 19, 20, 26, 28, 31, 33, 34, 37, 38, 39, 42, 43, 45, 47, 50, 52, 53, 58, 59]"
"[33, 38, 6, 8, 7, 43, 45, 47, 19, 53, 55, 59]"
"[36, 39, 9, 10, 11, 45, 47, 18, 19, 20, 51]"
"[36, 39, 9, 10, 11, 45, 15, 18, 22]"
"[36, 38, 39, 9, 10, 11, 45, 15, 18, 19, 20, 53, 22, 23]"
"[1, 34, 35, 39, 7, 12, 45, 46, 50]"
"[3, 41, 45, 13, 47, 55, 25, 30]"
"[1, 34, 45, 14, 17, 19, 20, 52, 24]"
"[2, 39, 10, 11, 45, 15, 18, 50, 20, 21, 22, 51, 27]"
"[33, 7, 45, 16, 19, 20]"
"[0, 4, 38, 45, 14, 17, 51, 19, 53, 20, 23, 52]"
"[36, 39, 9, 10, 11, 45, 15, 18, 19, 20, 22]"
"[7, 8, 9, 11, 14, 16, 17, 18, 19, 20, 28, 36, 39, 44, 45, 47, 49, 51, 52, 53]"
"[2, 6, 7, 9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 27, 34, 36, 38, 39, 45, 47, 50, 51, 52, 53]"
"[20, 21, 22, 27, 45, 15]"
"[2, 39, 10, 11, 45, 15, 18, 50, 20, 21, 22, 51, 27]"
"[38, 39, 11, 45, 17, 50, 20, 53, 23]"
"[1, 34, 35, 45, 14, 24]"
"[13, 3, 55, 25, 45, 30, 47]"
"[35, 5, 7, 41, 42, 45, 46, 51, 54, 26, 59, 29]"
"[2, 45, 15, 51, 20, 21, 22, 56, 27]"
"[37, 38, 7, 45, 19, 52, 53, 58, 59, 28, 31]"
"[5, 41, 42, 45, 26, 29]"
"[3, 45, 13, 47, 48, 55, 25, 58, 30]"
"[32, 37, 38, 7, 45, 58, 59, 28, 31]"
"[32, 35, 45, 31]"
"[33, 38, 7, 8, 6, 43, 45, 47, 16, 55]"
"[1, 34, 35, 39, 7, 12, 45, 14, 50, 20, 24]"
"[32, 1, 34, 35, 12, 45, 46, 54, 24, 26]"
"[36, 39, 9, 10, 11, 45, 18, 19, 20]"
"[37, 38, 7, 45, 57, 58, 59, 28, 31]"
"[6, 7, 8, 11, 17, 20, 23, 28, 31, 33, 37, 38, 39, 43, 45, 47, 50, 53, 55, 57, 58, 59]"
"[1, 7, 9, 10, 11, 12, 15, 18, 19, 20, 22, 23, 34, 36, 38, 39, 45, 47, 50, 51]"
"[3, 45]"
"[5, 41, 42, 13, 45, 47, 26, 29]"
"[4, 5, 7, 41, 42, 45, 51, 26, 59, 29]"
"[33, 38, 7, 8, 6, 43, 45, 47, 55, 59]"
"[49, 19, 44, 45]"
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
"[35, 26, 12, 45, 46]"
"[0, 3, 6, 7, 8, 9, 13, 19, 20, 25, 30, 33, 38, 39, 41, 43, 45, 47, 51, 55, 59]"
"[48, 58, 45, 30]"
"[19, 44, 45]"
"[1, 2, 34, 38, 39, 7, 12, 45, 15, 50, 51, 20, 22, 23]"
"[2, 4, 9, 15, 17, 19, 20, 22, 26, 27, 39, 42, 45, 47, 50, 51, 52, 56]"
"[7, 45, 14, 17, 51, 19, 20, 53, 52, 28]"
"[0, 38, 7, 8, 11, 45, 17, 19, 20, 53, 52, 23, 28]"
"[35, 54, 26, 45]"
"[33, 38, 6, 8, 43, 45, 13, 47, 55, 25, 30]"
"[2, 51, 56, 27, 45]"
"[37, 38, 57, 45]"
"[37, 38, 7, 45, 48, 58, 59, 28, 30, 31]"
"[0, 58, 5, 38, 7, 37, 8, 42, 43, 45, 47, 26, 59, 28, 31]"
