markov_blanket
"[32, 0, 5, 8, 12, 13, 15, 22, 24]"
"[1, 3, 12, 21, 25, 26]"
[8]
"[32, 1, 3, 9, 12, 15, 16, 19, 21, 25, 26]"
"[4, 7, 14, 17, 20, 23, 24, 26, 28, 30]"
"[0, 32, 5, 22, 8, 28, 15]"
[25]
"[32, 4, 20, 7, 23]"
"[0, 32, 2, 5, 8, 9, 10, 11, 13, 15, 18, 22, 25, 31]"
"[32, 3, 8, 9, 10, 12, 13, 15, 16, 21, 29, 31]"
"[8, 9, 10, 12, 13, 31]"
"[17, 18, 8, 25, 11, 15]"
"[0, 1, 3, 9, 10, 12, 13, 15, 16, 19, 21, 22, 25, 26, 29, 32]"
"[0, 8, 9, 10, 12, 13, 15, 22, 27, 31]"
"[18, 4, 14, 23]"
"[0, 32, 3, 5, 8, 9, 11, 12, 13, 15, 16, 18, 21, 22, 25]"
"[32, 3, 9, 12, 15, 16, 19, 21]"
"[4, 11, 17, 20, 23, 24, 28]"
"[18, 8, 25, 11, 14, 15]"
"[16, 19, 3, 21, 12]"
"[4, 7, 17, 20, 23, 24, 28]"
"[32, 1, 3, 9, 12, 15, 16, 19, 21]"
"[0, 32, 5, 8, 12, 13, 15, 22, 23]"
"[4, 7, 14, 17, 20, 22, 23, 24, 28, 30]"
"[0, 17, 4, 20, 23, 24, 28]"
"[1, 3, 6, 8, 11, 12, 15, 18, 25, 27, 31]"
"[1, 3, 4, 26, 12]"
"[25, 27, 13, 31]"
"[4, 5, 17, 20, 23, 24, 28, 30]"
"[9, 12, 29]"
"[4, 28, 23]"
"[8, 25, 10, 27, 13, 9, 31]"
"[0, 32, 3, 5, 7, 8, 9, 12, 15, 16, 21, 22]"
