markov_blanket
"[0, 26, 38, 10, 13, 15]"
"[1, 34, 33, 36, 2, 44, 14, 51, 23, 29, 30]"
"[1, 2, 34, 36, 33, 7, 44, 14, 51, 29]"
"[3, 7, 9, 13, 17, 19, 20, 21, 22, 25, 26, 31, 32, 38, 41, 45, 46, 48, 52]"
"[4, 36, 26, 11, 14]"
"[32, 51, 36, 5, 14]"
"[6, 41, 47, 19, 26, 31]"
"[33, 2, 3, 7, 9, 50, 52, 25, 26, 27, 30]"
"[19, 8, 41, 46, 31]"
"[32, 3, 37, 7, 9, 17, 20, 22, 25, 26, 30]"
"[0, 13]"
"[4, 36, 25, 11, 14]"
"[34, 51, 36, 42, 12]"
"[0, 3, 37, 38, 10, 44, 13, 48, 52, 21, 22]"
"[1, 2, 34, 36, 5, 4, 33, 11, 44, 14, 17, 51, 29]"
"[0, 26]"
"[37, 38, 40, 45, 16, 48, 18, 52, 24]"
"[32, 3, 38, 9, 14, 17, 19, 20, 22]"
"[37, 38, 45, 48, 16, 18, 52, 24]"
"[3, 6, 8, 17, 19, 20, 24, 26, 31, 32, 38, 39, 41, 45, 46, 47]"
"[32, 3, 35, 38, 9, 42, 44, 17, 49, 19, 20, 22]"
"[48, 3, 52, 21, 40, 13]"
"[32, 3, 37, 38, 9, 44, 13, 48, 17, 20, 22, 29]"
"[1, 33, 50, 23, 28]"
"[37, 38, 45, 16, 48, 18, 19, 24]"
"[3, 7, 9, 26, 11, 25]"
"[0, 3, 4, 6, 7, 9, 15, 19, 25, 26, 31]"
"[33, 7, 43, 50, 52, 27, 30]"
"[33, 50, 23, 40, 28, 29]"
"[1, 2, 34, 33, 36, 40, 44, 14, 50, 51, 22, 28, 29]"
"[1, 33, 37, 7, 9, 50, 52, 27, 30]"
"[32, 3, 6, 8, 41, 45, 46, 47, 19, 26, 31]"
"[32, 3, 5, 9, 41, 45, 46, 17, 19, 20, 22, 31]"
"[1, 2, 7, 14, 23, 27, 28, 29, 30, 33, 34, 36, 43, 44, 50, 51, 52]"
"[1, 34, 35, 36, 2, 33, 12, 44, 14, 51, 29]"
"[34, 35, 20, 38, 42, 44]"
"[1, 2, 4, 5, 11, 12, 14, 29, 33, 34, 36, 40, 44, 47, 51]"
"[37, 38, 9, 44, 13, 45, 48, 16, 18, 22, 24, 30]"
"[0, 3, 13, 16, 17, 18, 19, 20, 22, 24, 35, 37, 38, 44, 45, 48]"
"[19, 45, 39]"
"[36, 40, 16, 50, 52, 21, 28, 29]"
"[32, 3, 6, 8, 41, 45, 46, 19, 31]"
"[35, 20, 42, 12, 44]"
"[33, 27]"
"[1, 2, 13, 14, 20, 22, 29, 33, 34, 35, 36, 37, 38, 42, 44, 48, 49, 51]"
"[32, 3, 37, 38, 39, 41, 45, 46, 16, 48, 18, 19, 24, 31]"
"[32, 3, 8, 41, 45, 46, 19, 31]"
"[19, 36, 6, 31, 47]"
"[3, 37, 38, 44, 13, 45, 48, 16, 18, 52, 21, 22, 24]"
"[20, 44]"
"[33, 7, 40, 50, 52, 23, 27, 28, 29, 30]"
"[1, 34, 2, 36, 5, 33, 12, 44, 14, 51, 29]"
"[33, 3, 7, 40, 13, 16, 48, 18, 50, 52, 21, 27, 30]"
