markov_blanket
"[0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 18, 19, 20, 21, 23, 24, 25, 26, 29, 30, 31, 32, 33, 35, 36, 37, 39, 40, 41, 43, 44, 47, 51, 53, 54, 56, 58, 59]"
"[0, 1, 41, 15, 17, 49, 51, 52]"
[51]
"[0, 3, 36, 4, 6, 43, 18, 19, 21, 24, 56]"
"[0, 32, 3, 36, 4, 6, 43, 19, 21, 53, 56, 29]"
"[0, 19, 51, 5, 39, 10]"
"[0, 3, 4, 6, 8, 10, 43, 19, 51, 20, 54, 56, 25, 59, 30]"
"[38, 7, 41, 12, 45, 51, 52, 28]"
"[0, 6, 8, 9, 46, 51, 20, 55, 54, 22, 25, 30]"
"[51, 9, 55, 8, 46, 30]"
"[0, 33, 64, 65, 5, 6, 39, 37, 10, 43, 42, 13, 48, 19, 56, 59, 62]"
"[0, 33, 44]"
"[0, 52, 7, 43, 12, 45, 31]"
"[0, 33, 51, 37, 10, 43, 13]"
"[0, 40]"
"[1, 17, 49, 52, 41, 15]"
"[58, 46]"
"[1, 15, 49, 17, 50, 19, 52, 24, 26, 27]"
"[0, 3, 36, 38, 18, 21, 24]"
"[0, 3, 4, 5, 6, 10, 17, 19, 24, 26, 27, 35, 39, 43, 47, 50, 52, 56]"
"[0, 6, 8, 51, 20, 54, 25, 30]"
"[0, 32, 3, 4, 36, 18, 51, 21, 53, 24, 29]"
"[34, 8, 46, 51, 22, 55]"
"[0, 51, 54, 23, 25, 58]"
"[0, 3, 17, 18, 19, 21, 24, 25, 26, 27, 29, 32, 36, 38, 50, 51, 52]"
"[0, 6, 8, 51, 20, 54, 23, 24, 25, 30]"
"[0, 17, 50, 51, 19, 52, 24, 26, 27]"
"[32, 35, 17, 50, 19, 52, 24, 26, 27, 29]"
"[33, 38, 7, 41, 60, 48, 51, 52, 28]"
"[32, 0, 4, 36, 21, 53, 24, 27, 29]"
"[0, 6, 8, 9, 51, 20, 54, 25, 30]"
"[0, 51, 43, 12, 31]"
"[0, 32, 4, 36, 51, 21, 53, 24, 27, 29]"
"[0, 33, 37, 38, 10, 11, 43, 13, 44, 28, 48, 52, 60]"
"[46, 22]"
"[0, 35, 19, 27, 47]"
"[0, 32, 3, 4, 36, 18, 51, 21, 53, 24, 29]"
"[0, 33, 51, 37, 10, 43, 13]"
"[33, 38, 7, 41, 44, 28, 48, 18, 52, 24, 60]"
"[0, 19, 51, 5, 39, 10]"
"[48, 49, 0, 40, 14]"
"[0, 1, 38, 7, 41, 15, 51, 52, 28]"
"[48, 64, 65, 42, 10, 61, 62]"
"[0, 33, 3, 4, 37, 6, 10, 43, 12, 13, 19, 56, 31]"
"[0, 33, 38, 11, 44]"
"[51, 52, 7, 12, 45]"
"[34, 8, 9, 46, 16, 51, 22, 55, 58]"
"[0, 35, 19]"
"[64, 65, 33, 38, 40, 42, 10, 28, 48, 49, 52, 60, 62]"
"[48, 17, 1, 49, 40, 15, 63]"
"[17, 50, 19, 52, 24, 57, 26, 27]"
"[0, 1, 2, 5, 6, 7, 8, 9, 13, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 36, 37, 39, 41, 45, 46, 51, 54, 55, 58]"
"[1, 7, 12, 15, 17, 19, 24, 26, 27, 28, 33, 38, 41, 45, 48, 50, 52, 60]"
"[0, 32, 4, 36, 53, 21, 29]"
"[0, 6, 8, 51, 20, 54, 23, 25, 58, 30]"
"[51, 22, 55, 8, 9, 46]"
"[0, 3, 4, 6, 10, 43, 19, 56, 59]"
"[57, 50]"
"[0, 16, 51, 54, 23, 58, 46]"
"[0, 6, 56, 10, 59]"
"[48, 33, 52, 38, 60, 28]"
"[42, 61]"
"[48, 64, 65, 42, 10, 62]"
"[49, 63]"
"[64, 48, 65, 42, 10, 62]"
"[48, 65, 64, 42, 10, 62]"
