markov_blanket
"[0, 3, 8, 9, 10, 12, 14, 16, 20, 24]"
"[1, 4, 5, 6, 7, 8, 11, 14, 15, 16, 17, 19]"
"[2, 14]"
"[0, 3, 6, 11, 12, 16, 19, 20, 22, 23, 24]"
"[1, 4, 5, 6, 7, 14, 15]"
"[1, 19, 4, 5, 7, 15]"
"[1, 3, 4, 6, 8, 10, 11, 12, 14, 15, 16, 18, 19]"
"[1, 4, 5, 7, 8, 9, 15]"
"[0, 1, 6, 7, 8, 9, 14, 19]"
"[0, 7, 8, 9, 10, 12, 20, 24]"
"[0, 6, 9, 10, 12, 20, 24]"
"[1, 3, 6, 11, 12, 16, 17, 21, 22, 23, 24]"
"[0, 3, 6, 9, 10, 11, 12, 14, 16, 19, 20, 22, 23, 24]"
[13]
"[0, 1, 2, 4, 6, 8, 12, 14, 19]"
"[1, 4, 5, 6, 7, 15]"
"[0, 1, 3, 6, 11, 12, 16, 17, 20, 22, 23, 24]"
"[1, 11, 16, 17]"
"[18, 6]"
"[1, 3, 5, 6, 8, 12, 14, 19, 22, 23, 24]"
"[0, 3, 9, 10, 12, 16, 20, 24]"
"[21, 22, 23, 24, 11]"
"[3, 11, 12, 16, 19, 21, 22, 23, 24]"
"[3, 11, 12, 16, 19, 21, 22, 23, 24]"
"[0, 3, 9, 10, 11, 12, 16, 19, 20, 21, 22, 23, 24]"
