markov_blanket
"[0, 1, 48, 81, 85, 12, 79]"
"[0, 1, 6, 12, 46, 79, 48, 81, 49, 55, 58, 61]"
"[32, 2, 51, 71]"
"[88, 69]"
"[64, 57, 96]"
"[40, 5, 85, 46]"
"[96, 1, 35, 70, 6, 10, 45, 54, 55, 61, 31]"
"[64, 70, 7, 16, 82, 89, 25, 91, 92, 29, 94, 28, 26, 97, 98, 93, 103, 39, 52, 54, 57, 59]"
"[24, 57, 11, 8]"
[45]
"[52, 6, 39, 54, 57, 10, 31]"
"[8, 11, 15]"
"[0, 1, 42, 43, 12, 79, 48, 81, 21, 57, 29]"
"[40, 36, 79]"
"[33, 62]"
"[17, 24, 11, 15, 79]"
"[64, 39, 7, 16, 52, 54, 25, 59, 28, 57]"
"[24, 79, 15]"
[61]
"[82, 19, 84, 83, 22, 86, 87, 89, 90, 91, 28, 92, 94, 95, 97, 98, 99, 100, 103, 52, 57, 59, 63]"
"[66, 51, 20, 71, 56, 41, 31]"
"[48, 37, 21, 57, 12, 31]"
"[57, 19, 22]"
"[73, 23, 57, 77, 47]"
"[17, 8, 24, 15, 79]"
"[64, 70, 7, 16, 82, 84, 25, 89, 26, 28, 29, 94, 93, 98, 99, 103, 39, 52, 54, 57, 59]"
"[70, 7, 75, 48, 50, 93, 54, 57, 26, 28, 29, 25]"
"[58, 69]"
"[64, 70, 7, 16, 82, 19, 84, 86, 87, 25, 90, 91, 28, 29, 94, 95, 26, 97, 98, 93, 103, 39, 52, 54, 57, 59]"
"[70, 7, 42, 43, 12, 48, 29, 25, 26, 28, 93]"
"[70, 54, 72, 75, 76, 30]"
"[37, 6, 10, 51, 20, 21, 54, 56, 31]"
"[32, 33, 2, 36, 71, 49, 81, 53, 62]"
"[32, 33, 14, 62]"
"[96, 57]"
"[96, 51, 35, 55, 70, 6, 60]"
"[32, 36, 53, 40, 13, 79]"
"[48, 77, 37, 21, 76, 93, 31]"
"[65, 49, 67, 68, 38]"
"[64, 7, 10, 16, 82, 89, 25, 91, 92, 28, 99, 100, 101, 103, 39, 52, 54, 57, 59]"
"[36, 85, 5, 40, 13, 79]"
"[65, 66, 20, 71, 41]"
"[42, 43, 12, 78, 48, 29]"
"[42, 43, 12, 80, 48, 29]"
"[57, 44, 47, 63]"
"[9, 45, 6]"
"[1, 5, 46]"
"[23, 73, 44, 47, 63]"
"[0, 1, 37, 42, 43, 12, 76, 77, 79, 48, 81, 93, 21, 54, 57, 26, 29]"
"[32, 1, 68, 38, 72, 79, 49, 81, 53, 58, 62]"
"[26, 75, 50]"
"[2, 35, 71, 51, 20, 56, 60, 31]"
"[64, 7, 10, 16, 82, 19, 84, 87, 89, 90, 25, 28, 94, 95, 97, 99, 100, 103, 39, 52, 54, 57, 59]"
"[32, 36, 69, 102, 72, 79, 49, 81, 53, 60, 62]"
"[64, 6, 7, 72, 10, 76, 16, 25, 26, 28, 30, 31, 39, 48, 52, 54, 57, 59]"
"[96, 1, 35, 55, 70, 6]"
"[51, 20, 71, 56, 31]"
"[4, 7, 8, 10, 12, 16, 19, 21, 22, 23, 25, 26, 28, 34, 39, 44, 48, 52, 54, 57, 59, 63, 64, 74, 77, 83, 86, 87, 90, 91, 92, 95, 96, 97]"
"[1, 49, 69, 58, 27]"
"[64, 7, 16, 83, 19, 87, 25, 90, 91, 92, 28, 94, 95, 97, 39, 52, 54, 57, 59]"
"[51, 35, 60, 53]"
"[1, 18, 61, 6]"
"[32, 49, 81, 33, 53, 62, 14]"
"[97, 44, 47, 83, 19, 86, 87, 57, 90, 91, 92, 63, 95]"
"[64, 4, 7, 16, 82, 83, 84, 87, 89, 25, 91, 92, 28, 94, 95, 96, 97, 99, 100, 101, 103, 39, 52, 54, 57, 59]"
"[65, 66, 38, 71, 41]"
"[65, 66, 20, 71, 41]"
[38]
"[49, 38]"
"[3, 53, 102, 69, 88, 58, 27]"
"[96, 35, 70, 7, 6, 73, 75, 93, 55, 25, 26, 28, 29, 30]"
"[32, 65, 2, 66, 71, 41, 51, 20, 56]"
"[49, 53, 54, 72, 76, 30]"
"[73, 23, 70, 47]"
"[96, 57]"
"[50, 70, 26, 75, 30]"
"[37, 72, 76, 77, 48, 54, 93, 30]"
"[48, 93, 37, 23, 57, 76, 77]"
"[42, 78]"
"[0, 1, 36, 40, 12, 13, 79, 48, 17, 49, 81, 15, 53, 24]"
"[80, 43]"
"[0, 1, 32, 12, 79, 48, 81, 49, 53, 62]"
"[64, 7, 82, 19, 84, 83, 86, 87, 89, 25, 91, 92, 28, 94, 90, 95, 97, 98, 99, 100, 101, 39, 103, 52]"
"[64, 82, 83, 19, 84, 86, 87, 89, 90, 91, 92, 94, 95, 97, 99, 100, 101, 103, 57, 59, 63]"
"[64, 82, 19, 84, 83, 86, 87, 89, 25, 90, 28, 91, 94, 95, 92, 97, 98, 99, 100, 101, 103, 52]"
"[0, 5, 85, 40]"
"[82, 19, 84, 83, 86, 87, 90, 91, 28, 92, 94, 95, 97, 98, 103, 57, 63]"
"[64, 82, 19, 84, 83, 86, 87, 89, 90, 91, 28, 92, 94, 95, 97, 98, 99, 100, 101, 103, 52, 57, 59, 63]"
"[88, 3, 69]"
"[64, 7, 82, 19, 84, 83, 87, 89, 25, 91, 92, 90, 94, 95, 97, 98, 99, 100, 101, 39, 103, 52]"
"[82, 19, 84, 83, 86, 87, 89, 90, 91, 28, 92, 94, 95, 97, 98, 99, 100, 103, 52, 57, 59, 63]"
"[64, 7, 82, 19, 83, 84, 86, 87, 89, 90, 91, 28, 92, 94, 95, 97, 98, 99, 100, 101, 39, 103, 57, 59, 63]"
"[64, 7, 82, 83, 19, 84, 86, 87, 89, 90, 91, 92, 94, 95, 97, 98, 99, 100, 101, 39, 103, 57, 59, 63]"
"[37, 70, 7, 76, 77, 48, 93, 25, 26, 28, 29]"
"[64, 7, 82, 19, 84, 83, 86, 87, 89, 25, 91, 92, 28, 94, 90, 95, 97, 98, 99, 100, 101, 103, 52, 59]"
"[64, 82, 19, 84, 83, 86, 87, 89, 90, 91, 28, 92, 94, 95, 97, 98, 99, 100, 101, 103, 52, 57, 59, 63]"
"[96, 64, 34, 35, 4, 70, 6, 74, 55, 57]"
"[64, 7, 82, 19, 83, 84, 86, 87, 89, 90, 91, 28, 92, 94, 95, 97, 98, 99, 100, 101, 103, 52, 57, 59, 63]"
"[7, 82, 19, 84, 86, 87, 89, 25, 91, 92, 28, 94, 90, 95, 97, 98, 99, 103]"
"[64, 82, 19, 84, 83, 87, 89, 25, 91, 92, 90, 94, 95, 97, 98, 99, 100, 101, 39, 103, 52]"
"[64, 82, 19, 84, 83, 87, 89, 90, 91, 92, 94, 95, 97, 99, 100, 101, 39, 103, 52]"
"[64, 82, 83, 84, 87, 89, 91, 92, 94, 95, 97, 99, 100, 101, 39, 103]"
"[53, 69, 102]"
"[64, 7, 82, 19, 84, 83, 86, 87, 89, 25, 91, 92, 28, 94, 90, 95, 97, 98, 99, 100, 101, 39, 103, 52]"
