markov_blanket
"[0, 1, 3, 7, 10, 11, 14, 17, 19]"
"[0, 1, 4, 7, 11, 14, 16, 19, 21, 22, 24]"
"[2, 5, 11, 16, 18]"
"[0, 17, 3, 10, 11]"
"[1, 4, 5, 21, 22, 24]"
"[2, 4, 5, 6, 8, 11, 16, 18]"
"[5, 6, 8, 10, 11, 12, 18]"
"[0, 1, 7, 11, 12, 14, 15, 19]"
"[5, 6, 8, 11, 16, 18]"
[9]
"[0, 3, 6, 10, 11, 12, 17, 18]"
"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 16, 18, 19, 20]"
"[6, 7, 10, 11, 12, 15, 16, 17, 18]"
[13]
"[0, 1, 7, 11, 14, 15, 16, 18, 19, 21, 22, 24]"
"[7, 12, 14, 15, 18, 19]"
"[1, 2, 5, 8, 11, 12, 14, 16, 18, 21, 22, 24]"
"[0, 3, 10, 12, 17]"
"[2, 5, 6, 8, 10, 11, 12, 14, 15, 16, 18, 19]"
"[0, 1, 7, 11, 14, 15, 18, 19, 21, 22, 23, 24]"
"[11, 20]"
"[1, 4, 14, 16, 19, 21, 22, 23, 24]"
"[1, 4, 14, 16, 19, 21, 22, 23, 24]"
"[19, 21, 22, 23, 24]"
"[1, 4, 14, 16, 19, 21, 22, 23, 24]"
