markov_blanket
"[0, 2, 4, 5, 6, 7, 8, 17, 19, 20, 22]"
"[1, 2, 5, 8, 9, 10, 11, 15, 17, 18, 20, 24, 25, 26]"
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26]"
"[2, 3, 5, 7, 11, 18, 21, 24, 27]"
"[0, 2, 4, 5, 6, 12, 13, 14, 15, 16, 19, 20, 22, 25, 26]"
"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
"[0, 2, 4, 6, 12, 13, 14, 18, 20, 22, 23, 24]"
"[0, 2, 3, 5, 7, 8, 17, 18, 19, 20, 24]"
"[0, 1, 2, 5, 7, 8, 9, 10, 11, 15, 17, 18, 20, 22, 24, 25, 26]"
"[1, 2, 5, 8, 9, 10, 17, 20, 24]"
"[1, 2, 5, 8, 9, 10, 11, 15, 17, 18, 20, 24, 25]"
"[1, 2, 3, 5, 8, 10, 11, 15, 18, 21, 23, 24, 25, 27]"
"[2, 4, 6, 12, 13, 14, 15, 16, 19, 20, 22, 25, 27]"
"[2, 4, 5, 6, 12, 13, 14, 15, 16, 19, 25, 26]"
"[2, 4, 5, 6, 12, 13, 14, 16, 18, 20, 22, 23, 24, 25, 27]"
"[1, 2, 4, 5, 8, 10, 11, 12, 13, 15, 18, 19, 24, 25, 26]"
"[4, 12, 13, 14, 16, 20, 22, 25, 26, 27]"
"[0, 1, 2, 5, 7, 8, 9, 10, 17, 19, 20, 24]"
"[1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27]"
"[0, 2, 4, 5, 7, 12, 13, 15, 17, 19, 25, 26]"
"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 14, 16, 17, 18, 20, 22, 23, 24, 25, 27]"
"[3, 5, 11, 18, 21, 24, 27]"
"[0, 4, 5, 6, 8, 12, 14, 16, 18, 20, 22, 24, 25, 26, 27]"
"[2, 5, 6, 11, 14, 18, 20, 23, 24]"
"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27]"
"[1, 2, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 22, 24, 25, 27]"
"[1, 2, 4, 5, 8, 13, 15, 16, 18, 19, 22, 24, 26]"
"[3, 5, 11, 12, 14, 16, 18, 20, 21, 22, 24, 25, 27]"
