markov_blanket
"[0, 70, 71, 42, 108, 109, 25]"
"[32, 49, 98, 99, 1, 108, 62]"
"[49, 18, 2, 5, 27]"
"[35, 3, 38, 10, 112, 85, 92]"
"[83, 4, 77, 29, 94, 47]"
"[64, 2, 5, 102, 37, 75, 46, 47, 14, 16, 18, 87, 56, 57]"
"[102, 6, 40, 91, 108, 49, 56, 59, 62, 95]"
[85]
"[96, 8, 51, 94]"
"[49, 33, 9, 43, 76]"
"[3, 38, 10, 11, 106, 48, 19, 90]"
"[38, 106, 10, 11, 48, 19, 22, 90, 60, 63]"
"[12, 109, 110, 79, 51, 21, 89]"
[75]
"[50, 5, 75, 14, 31]"
"[64, 69, 74, 15, 84, 88, 93, 30, 34, 98, 102, 40, 41, 46, 49, 50, 55]"
"[16, 66, 34, 37, 5, 72]"
"[17, 29, 44, 63, 94, 111]"
"[49, 2, 18, 5, 27]"
"[48, 19, 90, 38, 10, 11, 60]"
"[100, 104, 74, 108, 79, 113, 20, 58]"
"[67, 73, 105, 107, 12, 111, 21, 60, 31]"
"[73, 11, 94, 22]"
[68]
[112]
"[0, 96, 49, 71, 25, 42, 108, 76]"
"[56, 42, 37]"
"[49, 2, 18, 27]"
"[112, 36, 86, 39, 28]"
"[4, 71, 73, 75, 44, 77, 111, 81, 17, 83, 29, 94]"
"[30, 91, 61, 46, 15]"
"[97, 73, 105, 14, 111, 21, 60, 31]"
"[32, 1, 99, 37]"
"[49, 114, 33, 9, 58, 76]"
"[34, 98, 69, 72, 41, 46, 15, 16, 49, 50]"
"[112, 3, 52, 35, 86, 85]"
"[36, 85, 52, 39, 28]"
"[64, 32, 37, 102, 5, 42, 45, 46, 16, 87, 56, 57, 26]"
"[3, 38, 10, 11, 106, 48, 19, 115, 90, 92]"
"[112, 36, 86, 39, 28]"
"[49, 98, 84, 102, 6, 40, 15]"
"[34, 69, 102, 41, 74, 75, 15, 49, 50, 93]"
"[0, 37, 103, 71, 42, 43, 44, 108, 56, 25, 26]"
"[9, 42, 43, 78]"
"[17, 103, 42, 44, 29, 94]"
"[64, 45, 37, 53]"
"[34, 98, 37, 5, 46, 15, 56, 30]"
"[64, 83, 4, 5, 77, 47]"
"[101, 38, 10, 11, 106, 48, 19, 90]"
"[1, 65, 2, 69, 6, 9, 74, 76, 15, 18, 84, 25, 27, 93, 95, 96, 33, 98, 34, 102, 40, 41, 108, 112, 49, 50, 52, 55, 56, 59, 62]"
"[34, 69, 102, 41, 74, 14, 15, 49, 50, 93]"
"[51, 8, 12, 109, 94]"
"[35, 36, 112, 49, 82, 52, 85, 86, 59]"
"[116, 68, 53, 107, 45, 78]"
[64]
"[49, 74, 98, 15]"
"[64, 98, 66, 37, 6, 5, 42, 108, 46, 80, 49, 87, 56, 57, 26]"
"[37, 5, 87, 56, 57, 72]"
"[33, 114, 20, 58, 108, 79]"
"[112, 49, 52, 102, 6, 59]"
"[73, 105, 11, 111, 19, 21, 60, 31]"
"[91, 30]"
"[1, 49, 98, 102, 6, 108, 62]"
"[17, 90, 11, 63, 111]"
"[64, 37, 5, 45, 47, 15, 80, 54, 56]"
"[49, 95]"
"[16, 98, 56, 66]"
[21]
"[68, 53, 116, 23, 107, 78]"
"[49, 34, 50, 41, 15]"
"[0, 71]"
"[0, 70, 71, 42, 108, 25, 29]"
"[16, 34, 87, 72, 57]"
"[105, 73, 75, 111, 21, 22, 60, 29, 94, 31]"
"[98, 102, 41, 74, 15, 49, 50, 20, 55, 93]"
"[5, 41, 73, 75, 13, 14, 111, 29, 94]"
"[96, 49, 33, 25, 76, 9]"
"[83, 4, 77, 29, 94, 47]"
"[116, 53, 68, 107, 43, 78]"
"[103, 108, 12, 109, 110, 79, 20, 89, 58]"
"[64, 81, 80, 83, 56]"
"[80, 81, 83, 29, 94]"
[52]
"[4, 77, 47, 80, 81, 83, 29, 94]"
"[40, 49, 98, 15]"
"[112, 3, 36, 52, 35, 7, 85]"
"[35, 52, 86, 39, 28]"
"[37, 5, 87, 56, 57, 72]"
"[102, 15]"
"[103, 89, 12, 110, 79]"
"[38, 10, 11, 106, 48, 115, 19, 90, 63]"
"[102, 6, 91, 61, 30]"
"[3, 100, 117, 38, 92]"
"[49, 50, 102, 41, 74, 15]"
"[4, 8, 73, 75, 44, 77, 111, 81, 17, 83, 51, 22, 29, 94]"
"[65, 49, 102, 6, 95]"
"[96, 49, 8, 25, 76]"
[31]
"[1, 66, 98, 34, 40, 74, 108, 46, 15, 49, 84, 55, 56, 62]"
"[32, 1]"
"[113, 20, 117, 100, 104, 92]"
[48]
"[5, 6, 74, 15, 88, 91, 93, 95, 37, 102, 40, 41, 49, 50, 59, 62]"
"[103, 89, 42, 44, 79]"
"[113, 100, 20, 104]"
"[105, 21, 73, 60, 31, 111]"
"[48, 10, 90, 38, 106, 11]"
"[116, 21, 53, 68, 107, 78]"
"[0, 1, 98, 6, 71, 42, 108, 79, 49, 20, 56, 25, 58, 62]"
"[0, 51, 12, 109, 110, 79]"
"[89, 12, 109, 110, 79]"
"[73, 105, 75, 31, 111, 17, 21, 60, 29, 94, 63]"
"[3, 35, 39, 112, 49, 52, 85, 24, 59, 28]"
"[113, 100, 20, 104]"
"[33, 114, 58]"
"[90, 115, 38]"
"[116, 53, 68, 107, 78]"
"[100, 117, 92]"
