markov_blanket
"[0, 128, 65, 3, 2, 5, 70, 71, 133, 9, 74, 77, 80, 81, 19, 84, 21, 90, 31, 96, 38, 103, 44, 45, 46, 110, 51, 58, 124, 61]"
"[1, 67, 7, 136, 77, 82, 19, 84, 85, 92, 31, 96, 47, 51, 60, 127]"
"[0, 2, 4, 6, 7, 10, 14, 18, 19, 21, 23, 24, 28, 31, 32, 34, 35, 42, 43, 45, 46, 47, 49, 51, 53, 58, 60, 61, 62, 65, 66, 69, 70, 73, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 89, 90, 91, 92, 95, 96, 97, 98, 99, 105, 110, 111, 112, 113, 114, 115, 116, 117, 118, 121, 122, 123, 124, 126, 127, 128, 133, 136]"
"[0, 128, 3, 5, 70, 71, 133, 9, 11, 19, 26, 94, 31, 40, 106, 46, 115, 63]"
"[32, 34, 2, 4, 36, 66, 40, 10, 108, 110, 111, 81, 18, 85, 54, 28, 31]"
"[0, 128, 3, 5, 70, 71, 9, 46, 19, 31]"
"[65, 2, 66, 69, 6, 136, 10, 82, 21, 90, 97, 110, 118, 123, 61]"
"[1, 2, 67, 70, 7, 136, 77, 81, 82, 19, 84, 85, 31, 96, 110, 47, 51, 53, 117, 122, 60]"
"[64, 97, 8, 14, 81, 54, 120, 58, 60, 61]"
"[0, 128, 66, 3, 68, 5, 70, 71, 9, 11, 12, 76, 14, 16, 19, 86, 25, 26, 29, 31, 37, 41, 46, 52, 60]"
"[2, 4, 69, 6, 10, 81, 18, 21, 28, 32, 96, 34, 38, 111, 123, 61]"
"[66, 3, 68, 9, 75, 11, 12, 76, 14, 16, 19, 86, 25, 26, 29, 30, 37, 41, 106, 115, 52, 60]"
"[68, 9, 75, 11, 12, 76, 16, 86, 25, 26, 29, 30, 33, 37, 40, 41, 60]"
"[33, 66, 39, 73, 75, 13, 16, 52, 25, 94, 95]"
"[2, 66, 70, 8, 9, 11, 14, 81, 20, 86, 26, 91, 95, 97, 113, 61, 52, 58, 60, 125, 62]"
"[48, 67, 54, 88, 15]"
"[66, 68, 9, 11, 12, 76, 13, 75, 16, 86, 25, 26, 29, 94, 33, 37, 39, 41]"
"[96, 17, 74, 59, 78]"
"[32, 34, 2, 4, 36, 10, 110, 81, 18, 28]"
"[0, 1, 128, 3, 2, 5, 7, 136, 9, 11, 19, 21, 31, 37, 38, 39, 41, 46, 47, 51, 58, 60, 62, 65, 67, 68, 70, 71, 76, 77, 81, 82, 84, 85, 96, 106, 110, 115, 121, 126]"
"[113, 66, 20, 125, 14]"
"[0, 65, 2, 69, 6, 10, 81, 19, 21, 31, 96, 38, 103, 44, 110, 123, 124, 61]"
"[44, 45, 53, 22, 90, 123]"
"[2, 69, 70, 78, 79, 85, 23, 89, 28, 96, 34, 109, 110, 47, 112, 46, 115, 116, 53, 58]"
"[2, 35, 34, 69, 112, 81, 83, 87, 24, 121, 124, 127]"
"[66, 68, 37, 39, 9, 41, 11, 12, 76, 13, 16, 86, 25]"
"[66, 3, 68, 9, 75, 11, 12, 76, 14, 16, 86, 26, 29, 30, 33, 37, 41, 52, 60]"
"[50, 83, 100, 104, 57, 42, 27]"
"[2, 66, 4, 69, 135, 72, 137, 10, 81, 18, 119, 23, 89, 28, 95, 96, 34, 101, 122, 40, 108, 110, 47, 111, 53, 54, 55, 57, 58, 59]"
