markov_blanket
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
"[0, 1, 11, 13, 14, 17, 18]"
[17]
"[0, 17, 3, 11, 13, 14]"
"[0, 4, 7, 8, 9, 13, 14, 15, 16, 17]"
"[0, 5, 6, 8, 10, 13, 14, 17, 18]"
"[0, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18]"
"[0, 4, 6, 7, 8, 9, 13, 14, 15, 16]"
"[0, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18]"
"[0, 4, 6, 7, 8, 9, 13, 14, 15, 16, 17]"
"[0, 5, 6, 8, 10, 12, 13, 14, 17, 18]"
"[0, 1, 3, 11, 13, 14, 17, 18]"
"[0, 6, 8, 10, 12, 13, 14, 16, 17]"
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
"[0, 4, 6, 7, 8, 9, 13, 14, 15, 16, 17]"
"[0, 4, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17]"
"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
"[0, 1, 5, 6, 8, 10, 11, 13, 14, 17, 18]"
