markov_blanket
"[16, 17, 2, 0, 6, 8]"
"[16, 1, 5, 7, 11, 13, 15]"
"[0, 17, 2, 4, 6, 8]"
"[18, 3, 21, 22, 13]"
"[2, 4, 23]"
"[1, 5, 7, 9, 11, 13, 15]"
"[0, 17, 2, 22, 6, 8]"
"[16, 1, 5, 7, 11, 13, 15]"
"[0, 17, 18, 2, 6, 8]"
[5]
"[10, 12, 14]"
"[16, 1, 5, 7, 11, 13, 15]"
"[10, 12, 20, 15]"
"[1, 3, 5, 7, 11, 13, 15, 21]"
"[10, 19, 14]"
"[1, 5, 7, 11, 12, 13, 15, 20]"
"[0, 1, 16, 7, 11]"
"[0, 17, 18, 2, 6, 8]"
"[17, 18, 3, 22, 8]"
"[19, 14]"
"[20, 12, 15]"
"[13, 3, 21]"
"[18, 3, 22, 6]"
"[4, 23]"
