membership
0
0
1
1
2
3
4
5
2
6
6
1
6
1
1
4
4
4
6
5
6
1
0
1
3
0
6
0
2
6
4
0
5
4
0
5
7
0
7
7
3
6
2
3
1
5
0
1
0
6
6
