membership
0
1
2
0
3
3
4
4
4
2
2
5
1
6
1
2
4
3
2
4
2
2
2
5
1
6
1
2
5
3
7
5
5
4
2
1
2
5
5
2
0
3
3
4
4
2
1
0
7
4
2
3
3
4
1
6
2
5
7
0
